sample_idx,y_true,y_pred,raw_output,certainty_factor,confidence,correct,label,arch,split
37,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
38,0,0,-0.05062371861767605,0.05062371861767605,0.05062371861767605,1,clean,ttn,test
39,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
40,1,0,-0.11103990257665078,-0.11103990257665078,0.11103990257665078,0,clean,ttn,test
41,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
42,0,0,-0.07751315437996847,0.07751315437996847,0.07751315437996847,1,clean,ttn,test
43,1,0,-0.14284695952739393,-0.14284695952739393,0.14284695952739393,0,clean,ttn,test
44,1,1,0.5542688536827057,0.5542688536827057,0.5542688536827057,1,clean,ttn,test
45,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
46,0,0,-0.05062371861767585,0.05062371861767585,0.05062371861767585,1,clean,ttn,test
47,1,0,-0.11570181789811354,-0.11570181789811354,0.11570181789811354,0,clean,ttn,test
48,0,0,-0.08686962660221102,0.08686962660221102,0.08686962660221102,1,clean,ttn,test
49,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
50,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
51,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
52,1,0,-0.10676398272404847,-0.10676398272404847,0.10676398272404847,0,clean,ttn,test
53,1,0,-0.15352164332379611,-0.15352164332379611,0.15352164332379611,0,clean,ttn,test
54,1,0,-0.09362725370473744,-0.09362725370473744,0.09362725370473744,0,clean,ttn,test
55,1,0,-0.1599293686696188,-0.1599293686696188,0.1599293686696188,0,clean,ttn,test
56,0,0,-0.07243622980812768,0.07243622980812768,0.07243622980812768,1,clean,ttn,test
57,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
58,0,0,-0.0701241180548618,0.0701241180548618,0.0701241180548618,1,clean,ttn,test
59,1,0,-0.158400328962429,-0.158400328962429,0.158400328962429,0,clean,ttn,test
60,1,0,-0.13145402330773623,-0.13145402330773623,0.13145402330773623,0,clean,ttn,test
61,1,0,-0.15015402718603632,-0.15015402718603632,0.15015402718603632,0,clean,ttn,test
62,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
63,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
64,1,1,0.35762772758426614,0.35762772758426614,0.35762772758426614,1,clean,ttn,test
65,1,1,0.5355647537334426,0.5355647537334426,0.5355647537334426,1,clean,ttn,test
66,0,0,-0.41330310953775057,0.41330310953775057,0.41330310953775057,1,clean,ttn,test
67,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
68,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
69,1,0,-0.1260015252253629,-0.1260015252253629,0.1260015252253629,0,clean,ttn,test
70,0,0,-0.05770181982684315,0.05770181982684315,0.05770181982684315,1,clean,ttn,test
71,0,0,-0.15394583847316007,0.15394583847316007,0.15394583847316007,1,clean,ttn,test
72,1,0,-0.13145402330773637,-0.13145402330773637,0.13145402330773637,0,clean,ttn,test
73,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
74,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
75,0,0,-0.06948583098040105,0.06948583098040105,0.06948583098040105,1,clean,ttn,test
76,1,0,-0.29945419212295105,-0.29945419212295105,0.29945419212295105,0,clean,ttn,test
77,0,0,-0.05062371861767605,0.05062371861767605,0.05062371861767605,1,clean,ttn,test
78,1,0,-0.08264662081161799,-0.08264662081161799,0.08264662081161799,0,clean,ttn,test
79,0,0,-0.06298531574676516,0.06298531574676516,0.06298531574676516,1,clean,ttn,test
80,0,0,-0.07399476349614788,0.07399476349614788,0.07399476349614788,1,clean,ttn,test
81,0,0,-0.07079337386875524,0.07079337386875524,0.07079337386875524,1,clean,ttn,test
82,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
83,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
84,0,0,-0.06076684667706042,0.06076684667706042,0.06076684667706042,1,clean,ttn,test
85,0,0,-0.07399476349614799,0.07399476349614799,0.07399476349614799,1,clean,ttn,test
86,1,0,-0.12600152522536276,-0.12600152522536276,0.12600152522536276,0,clean,ttn,test
87,1,0,-0.15003521705645112,-0.15003521705645112,0.15003521705645112,0,clean,ttn,test
88,1,0,-0.11318243731159694,-0.11318243731159694,0.11318243731159694,0,clean,ttn,test
89,1,0,-0.17286069420532327,-0.17286069420532327,0.17286069420532327,0,clean,ttn,test
90,1,0,-0.07560693205780697,-0.07560693205780697,0.07560693205780697,0,clean,ttn,test
91,0,0,-0.08686962660221095,0.08686962660221095,0.08686962660221095,1,clean,ttn,test
92,1,1,0.5439287045973624,0.5439287045973624,0.5439287045973624,1,clean,ttn,test
93,0,0,-0.15394583847316007,0.15394583847316007,0.15394583847316007,1,clean,ttn,test
94,0,0,-0.11978752269985649,0.11978752269985649,0.11978752269985649,1,clean,ttn,test
95,1,0,-0.1630404104396094,-0.1630404104396094,0.1630404104396094,0,clean,ttn,test
96,1,0,-0.12276452999514598,-0.12276452999514598,0.12276452999514598,0,clean,ttn,test
97,1,0,-0.137203459895032,-0.137203459895032,0.137203459895032,0,clean,ttn,test
98,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
99,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
100,0,0,-0.06658164566316409,0.06658164566316409,0.06658164566316409,1,clean,ttn,test
101,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
102,0,0,-0.38684067129809907,0.38684067129809907,0.38684067129809907,1,clean,ttn,test
103,1,0,-0.14284695952739393,-0.14284695952739393,0.14284695952739393,0,clean,ttn,test
104,1,0,-0.12600152522536268,-0.12600152522536268,0.12600152522536268,0,clean,ttn,test
105,1,0,-0.11820024828483328,-0.11820024828483328,0.11820024828483328,0,clean,ttn,test
106,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
107,1,0,-0.15015402718603635,-0.15015402718603635,0.15015402718603635,0,clean,ttn,test
108,0,0,-0.12954519855900368,0.12954519855900368,0.12954519855900368,1,clean,ttn,test
109,1,0,-0.15661099954262417,-0.15661099954262417,0.15661099954262417,0,clean,ttn,test
110,1,0,-0.11339611492758894,-0.11339611492758894,0.11339611492758894,0,clean,ttn,test
111,0,0,-0.15346027606537208,0.15346027606537208,0.15346027606537208,1,clean,ttn,test
112,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
113,1,0,-0.12282793213577417,-0.12282793213577417,0.12282793213577417,0,clean,ttn,test
114,0,0,-0.033434602781404185,0.033434602781404185,0.033434602781404185,1,clean,ttn,test
115,1,0,-0.15872039071005112,-0.15872039071005112,0.15872039071005112,0,clean,ttn,test
116,1,0,-0.11548963755649183,-0.11548963755649183,0.11548963755649183,0,clean,ttn,test
117,0,0,-0.06298531574676516,0.06298531574676516,0.06298531574676516,1,clean,ttn,test
118,0,0,-0.06076684667706042,0.06076684667706042,0.06076684667706042,1,clean,ttn,test
119,1,0,-0.09022326115197551,-0.09022326115197551,0.09022326115197551,0,clean,ttn,test
120,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
121,1,0,-0.4129328330022193,-0.4129328330022193,0.4129328330022193,0,clean,ttn,test
122,0,0,-0.3941184457597226,0.3941184457597226,0.3941184457597226,1,clean,ttn,test
123,1,0,-0.15394583847315987,-0.15394583847315987,0.15394583847315987,0,clean,ttn,test
124,0,0,-0.09730534409741143,0.09730534409741143,0.09730534409741143,1,clean,ttn,test
125,0,0,-0.03343460278140384,0.03343460278140384,0.03343460278140384,1,clean,ttn,test
126,1,0,-0.39495873547578975,-0.39495873547578975,0.39495873547578975,0,clean,ttn,test
127,0,0,-0.09730534409741143,0.09730534409741143,0.09730534409741143,1,clean,ttn,test
128,1,0,-0.0999580890341904,-0.0999580890341904,0.0999580890341904,0,clean,ttn,test
129,1,0,-0.4148496612262123,-0.4148496612262123,0.4148496612262123,0,clean,ttn,test
130,0,0,-0.05817167293808578,0.05817167293808578,0.05817167293808578,1,clean,ttn,test
131,0,0,-0.03650293754426433,0.03650293754426433,0.03650293754426433,1,clean,ttn,test
132,1,0,-0.145391464539889,-0.145391464539889,0.145391464539889,0,clean,ttn,test
133,1,0,-0.1716060338123991,-0.1716060338123991,0.1716060338123991,0,clean,ttn,test
134,0,0,-0.07079337386875524,0.07079337386875524,0.07079337386875524,1,clean,ttn,test
135,0,0,-0.05062371861767604,0.05062371861767604,0.05062371861767604,1,clean,ttn,test
136,0,0,-0.08686962660221093,0.08686962660221093,0.08686962660221093,1,clean,ttn,test
137,1,0,-0.156610999542624,-0.156610999542624,0.156610999542624,0,clean,ttn,test
138,1,0,-0.1239759327356641,-0.1239759327356641,0.1239759327356641,0,clean,ttn,test
139,0,0,-0.061764991433936794,0.061764991433936794,0.061764991433936794,1,clean,ttn,test
140,0,0,-0.12754359582836278,0.12754359582836278,0.12754359582836278,1,clean,ttn,test
141,1,0,-0.11296873682834116,-0.11296873682834116,0.11296873682834116,0,clean,ttn,test
142,1,0,-0.1041429703169311,-0.1041429703169311,0.1041429703169311,0,clean,ttn,test
143,1,0,-0.11359992379566258,-0.11359992379566258,0.11359992379566258,0,clean,ttn,test
144,0,0,-0.07037346671971745,0.07037346671971745,0.07037346671971745,1,clean,ttn,test
145,0,0,-0.18162549360477548,0.18162549360477548,0.18162549360477548,1,clean,ttn,test
146,1,0,-0.15840032896242923,-0.15840032896242923,0.15840032896242923,0,clean,ttn,test
147,0,0,-0.06532077002777613,0.06532077002777613,0.06532077002777613,1,clean,ttn,test
148,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
149,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
150,1,0,-0.17827808704041073,-0.17827808704041073,0.17827808704041073,0,clean,ttn,test
151,0,0,-0.14690073336145154,0.14690073336145154,0.14690073336145154,1,clean,ttn,test
152,0,0,-0.10853583940826819,0.10853583940826819,0.10853583940826819,1,clean,ttn,test
153,0,0,-0.06298531574676523,0.06298531574676523,0.06298531574676523,1,clean,ttn,test
154,1,0,-0.15503819978732258,-0.15503819978732258,0.15503819978732258,0,clean,ttn,test
155,0,0,-0.12947772648563707,0.12947772648563707,0.12947772648563707,1,clean,ttn,test
156,0,0,-0.02403765336221711,0.02403765336221711,0.02403765336221711,1,clean,ttn,test
157,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
158,0,0,-0.1797986226448034,0.1797986226448034,0.1797986226448034,1,clean,ttn,test
159,0,0,-0.18162549360477548,0.18162549360477548,0.18162549360477548,1,clean,ttn,test
160,0,0,-0.12947772648563707,0.12947772648563707,0.12947772648563707,1,clean,ttn,test
161,0,0,-0.41330310953775057,0.41330310953775057,0.41330310953775057,1,clean,ttn,test
162,1,0,-0.14217110545581263,-0.14217110545581263,0.14217110545581263,0,clean,ttn,test
163,1,0,-0.09474806345827066,-0.09474806345827066,0.09474806345827066,0,clean,ttn,test
164,1,0,-0.05108517395791922,-0.05108517395791922,0.05108517395791922,0,clean,ttn,test
165,1,0,-0.09659439176402951,-0.09659439176402951,0.09659439176402951,0,clean,ttn,test
166,1,0,-0.10644773615401878,-0.10644773615401878,0.10644773615401878,0,clean,ttn,test
167,1,0,-0.3929876166360139,-0.3929876166360139,0.3929876166360139,0,clean,ttn,test
168,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
169,0,0,-0.15661099954262392,0.15661099954262392,0.15661099954262392,1,clean,ttn,test
170,0,0,-0.12947772648563707,0.12947772648563707,0.12947772648563707,1,clean,ttn,test
171,1,1,0.17859534976254943,0.17859534976254943,0.17859534976254943,1,clean,ttn,test
172,0,0,-0.09730534409741143,0.09730534409741143,0.09730534409741143,1,clean,ttn,test
173,1,0,-0.15840032896242923,-0.15840032896242923,0.15840032896242923,0,clean,ttn,test
174,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
175,0,0,-0.08100584914345985,0.08100584914345985,0.08100584914345985,1,clean,ttn,test
176,0,0,-0.05770181982684329,0.05770181982684329,0.05770181982684329,1,clean,ttn,test
177,0,0,-0.02403765336221711,0.02403765336221711,0.02403765336221711,1,clean,ttn,test
178,0,0,-0.08468687919388726,0.08468687919388726,0.08468687919388726,1,clean,ttn,test
179,0,0,-0.07751315437996847,0.07751315437996847,0.07751315437996847,1,clean,ttn,test
180,0,0,-0.07399476349614799,0.07399476349614799,0.07399476349614799,1,clean,ttn,test
181,0,0,-0.38684067129809907,0.38684067129809907,0.38684067129809907,1,clean,ttn,test
182,0,0,-0.073994763496148,0.073994763496148,0.073994763496148,1,clean,ttn,test
183,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
184,0,0,-0.0701241180548618,0.0701241180548618,0.0701241180548618,1,clean,ttn,test
185,0,0,-0.02403765336221711,0.02403765336221711,0.02403765336221711,1,clean,ttn,test
186,0,0,-0.07754891303420805,0.07754891303420805,0.07754891303420805,1,clean,ttn,test
187,0,0,-0.09081861556480048,0.09081861556480048,0.09081861556480048,1,clean,ttn,test
188,1,0,-0.4148496612262123,-0.4148496612262123,0.4148496612262123,0,clean,ttn,test
189,0,0,-0.10605234019184043,0.10605234019184043,0.10605234019184043,1,clean,ttn,test
190,0,0,-0.3868406712980991,0.3868406712980991,0.3868406712980991,1,clean,ttn,test
191,1,0,-0.15230464319906023,-0.15230464319906023,0.15230464319906023,0,clean,ttn,test
192,1,0,-0.13312963465453875,-0.13312963465453875,0.13312963465453875,0,clean,ttn,test
193,1,0,-0.41726211490263854,-0.41726211490263854,0.41726211490263854,0,clean,ttn,test
194,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
195,1,0,-0.4148496612262123,-0.4148496612262123,0.4148496612262123,0,clean,ttn,test
196,1,0,-0.09730534409741132,-0.09730534409741132,0.09730534409741132,0,clean,ttn,test
197,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
198,1,0,-0.12230657798125193,-0.12230657798125193,0.12230657798125193,0,clean,ttn,test
199,1,0,-0.41485418621574494,-0.41485418621574494,0.41485418621574494,0,clean,ttn,test
200,0,0,-0.0724362298081277,0.0724362298081277,0.0724362298081277,1,clean,ttn,test
201,1,0,-0.11211954710797448,-0.11211954710797448,0.11211954710797448,0,clean,ttn,test
202,1,0,-0.09730534409741132,-0.09730534409741132,0.09730534409741132,0,clean,ttn,test
203,1,0,-0.15884037084210215,-0.15884037084210215,0.15884037084210215,0,clean,ttn,test
204,0,0,-0.12954874236651043,0.12954874236651043,0.12954874236651043,1,clean,ttn,test
205,1,0,-0.1331978273732392,-0.1331978273732392,0.1331978273732392,0,clean,ttn,test
206,0,0,-0.10605234019184043,0.10605234019184043,0.10605234019184043,1,clean,ttn,test
207,0,0,-0.06948583098040112,0.06948583098040112,0.06948583098040112,1,clean,ttn,test
208,0,0,-0.05817167293808578,0.05817167293808578,0.05817167293808578,1,clean,ttn,test
209,0,0,-0.15394583847316007,0.15394583847316007,0.15394583847316007,1,clean,ttn,test
210,0,0,-0.05062371861767604,0.05062371861767604,0.05062371861767604,1,clean,ttn,test
211,0,0,-0.06298531574676523,0.06298531574676523,0.06298531574676523,1,clean,ttn,test
212,0,0,-0.09945354300036446,0.09945354300036446,0.09945354300036446,1,clean,ttn,test
213,0,0,-0.07399476349614785,0.07399476349614785,0.07399476349614785,1,clean,ttn,test
214,0,0,-0.41330310953775057,0.41330310953775057,0.41330310953775057,1,clean,ttn,test
215,1,0,-0.13629022422456166,-0.13629022422456166,0.13629022422456166,0,clean,ttn,test
216,0,0,-0.0701241180548616,0.0701241180548616,0.0701241180548616,1,clean,ttn,test
217,1,0,-0.10222782617203521,-0.10222782617203521,0.10222782617203521,0,clean,ttn,test
218,0,0,-0.12947772648563707,0.12947772648563707,0.12947772648563707,1,clean,ttn,test
219,0,0,-0.15394583847316007,0.15394583847316007,0.15394583847316007,1,clean,ttn,test
220,1,0,-0.08806783921497885,-0.08806783921497885,0.08806783921497885,0,clean,ttn,test
221,1,0,-0.1276931301446047,-0.1276931301446047,0.1276931301446047,0,clean,ttn,test
222,1,0,-0.09132011865501613,-0.09132011865501613,0.09132011865501613,0,clean,ttn,test
223,0,0,-0.05611303367731596,0.05611303367731596,0.05611303367731596,1,clean,ttn,test
224,0,0,-0.0709327848225337,0.0709327848225337,0.0709327848225337,1,clean,ttn,test
225,1,0,-0.4172621149026385,-0.4172621149026385,0.4172621149026385,0,clean,ttn,test
226,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
227,1,0,-0.12618336120504903,-0.12618336120504903,0.12618336120504903,0,clean,ttn,test
228,0,0,-0.03650293754426433,0.03650293754426433,0.03650293754426433,1,clean,ttn,test
229,0,0,-0.05817167293808578,0.05817167293808578,0.05817167293808578,1,clean,ttn,test
230,0,0,-0.0641216205260994,0.0641216205260994,0.0641216205260994,1,clean,ttn,test
231,1,0,-0.11615491461621787,-0.11615491461621787,0.11615491461621787,0,clean,ttn,test
232,0,0,-0.073994763496148,0.073994763496148,0.073994763496148,1,clean,ttn,test
233,1,0,-0.30572914628631587,-0.30572914628631587,0.30572914628631587,0,clean,ttn,test
234,1,0,-0.38416282221296955,-0.38416282221296955,0.38416282221296955,0,clean,ttn,test
235,1,1,0.1454166804826719,0.1454166804826719,0.1454166804826719,1,clean,ttn,test
236,0,0,-0.10605234019184043,0.10605234019184043,0.10605234019184043,1,clean,ttn,test
237,1,1,0.4927302451150235,0.4927302451150235,0.4927302451150235,1,clean,ttn,test
238,1,0,-0.4148541862157449,-0.4148541862157449,0.4148541862157449,0,clean,ttn,test
239,1,0,-0.36144383287861714,-0.36144383287861714,0.36144383287861714,0,clean,ttn,test
240,0,0,-0.07037346671971743,0.07037346671971743,0.07037346671971743,1,clean,ttn,test
241,0,0,-0.11978752269985649,0.11978752269985649,0.11978752269985649,1,clean,ttn,test
242,0,0,-0.38684067129809907,0.38684067129809907,0.38684067129809907,1,clean,ttn,test
243,1,0,-0.11454929454135078,-0.11454929454135078,0.11454929454135078,0,clean,ttn,test
244,1,0,-0.3673122419548508,-0.3673122419548508,0.3673122419548508,0,clean,ttn,test
245,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
246,0,0,-0.41330310953775057,0.41330310953775057,0.41330310953775057,1,clean,ttn,test
247,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
248,1,0,-0.15003521705645112,-0.15003521705645112,0.15003521705645112,0,clean,ttn,test
249,0,0,-0.0724362298081277,0.0724362298081277,0.0724362298081277,1,clean,ttn,test
250,0,0,-0.06790307126436253,0.06790307126436253,0.06790307126436253,1,clean,ttn,test
251,1,1,0.13102389700966177,0.13102389700966177,0.13102389700966177,1,clean,ttn,test
252,1,0,-0.13145402330773626,-0.13145402330773626,0.13145402330773626,0,clean,ttn,test
253,0,0,-0.07037346671971736,0.07037346671971736,0.07037346671971736,1,clean,ttn,test
254,0,0,-0.11548963755649165,0.11548963755649165,0.11548963755649165,1,clean,ttn,test
255,1,0,-0.15884037084210223,-0.15884037084210223,0.15884037084210223,0,clean,ttn,test
256,1,0,-0.1372832860145444,-0.1372832860145444,0.1372832860145444,0,clean,ttn,test
257,1,0,-0.4139268043284109,-0.4139268043284109,0.4139268043284109,0,clean,ttn,test
258,0,0,-0.07079337386875525,0.07079337386875525,0.07079337386875525,1,clean,ttn,test
259,1,1,0.5424478488911084,0.5424478488911084,0.5424478488911084,1,clean,ttn,test
260,1,0,-0.1372832860145444,-0.1372832860145444,0.1372832860145444,0,clean,ttn,test
261,1,1,0.08978967291438703,0.08978967291438703,0.08978967291438703,1,clean,ttn,test
262,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
263,1,1,0.5174233885373196,0.5174233885373196,0.5174233885373196,1,clean,ttn,test
264,0,0,-0.09519827198521644,0.09519827198521644,0.09519827198521644,1,clean,ttn,test
265,1,0,-0.39495873547578975,-0.39495873547578975,0.39495873547578975,0,clean,ttn,test
266,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
267,1,1,0.07020049941396417,0.07020049941396417,0.07020049941396417,1,clean,ttn,test
268,0,0,-0.18162549360477548,0.18162549360477548,0.18162549360477548,1,clean,ttn,test
269,1,0,-0.07228333182278235,-0.07228333182278235,0.07228333182278235,0,clean,ttn,test
270,1,0,-0.1372832860145444,-0.1372832860145444,0.1372832860145444,0,clean,ttn,test
271,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
272,0,0,-0.10659266094604126,0.10659266094604126,0.10659266094604126,1,clean,ttn,test
273,1,0,-0.26634999254844843,-0.26634999254844843,0.26634999254844843,0,clean,ttn,test
274,0,0,-0.1108923169600306,0.1108923169600306,0.1108923169600306,1,clean,ttn,test
275,1,0,-0.14698315460394096,-0.14698315460394096,0.14698315460394096,0,clean,ttn,test
276,1,0,-0.05446204236981436,-0.05446204236981436,0.05446204236981436,0,clean,ttn,test
277,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
278,1,0,-0.0913201186550161,-0.0913201186550161,0.0913201186550161,0,clean,ttn,test
279,0,0,-0.06412162052609932,0.06412162052609932,0.06412162052609932,1,clean,ttn,test
280,0,0,-0.0709327848225337,0.0709327848225337,0.0709327848225337,1,clean,ttn,test
281,0,0,-0.0775489130342082,0.0775489130342082,0.0775489130342082,1,clean,ttn,test
282,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
283,1,1,0.40338720951750007,0.40338720951750007,0.40338720951750007,1,clean,ttn,test
284,1,0,-0.17348993681742958,-0.17348993681742958,0.17348993681742958,0,clean,ttn,test
285,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
286,1,0,-0.15015402718603632,-0.15015402718603632,0.15015402718603632,0,clean,ttn,test
287,1,0,-0.3730965150826343,-0.3730965150826343,0.3730965150826343,0,clean,ttn,test
288,1,0,-0.41392680432841084,-0.41392680432841084,0.41392680432841084,0,clean,ttn,test
289,1,0,-0.13124653874117576,-0.13124653874117576,0.13124653874117576,0,clean,ttn,test
290,0,0,-0.10605234019184043,0.10605234019184043,0.10605234019184043,1,clean,ttn,test
291,0,0,-0.07079337386875524,0.07079337386875524,0.07079337386875524,1,clean,ttn,test
292,0,0,-0.09730534409741143,0.09730534409741143,0.09730534409741143,1,clean,ttn,test
293,0,0,-0.1686629660990605,0.1686629660990605,0.1686629660990605,1,clean,ttn,test
294,1,0,-0.4084243721868314,-0.4084243721868314,0.4084243721868314,0,clean,ttn,test
295,0,0,-0.4129328330022195,0.4129328330022195,0.4129328330022195,1,clean,ttn,test
296,0,0,-0.4097406201707531,0.4097406201707531,0.4097406201707531,1,clean,ttn,test
297,1,0,-0.15507871252279326,-0.15507871252279326,0.15507871252279326,0,clean,ttn,test
298,0,0,-0.14690073336145149,0.14690073336145149,0.14690073336145149,1,clean,ttn,test
299,1,0,-0.1388283825921039,-0.1388283825921039,0.1388283825921039,0,clean,ttn,test
300,0,0,-0.0775489130342082,0.0775489130342082,0.0775489130342082,1,clean,ttn,test
301,1,0,-0.14217110545581232,-0.14217110545581232,0.14217110545581232,0,clean,ttn,test
302,0,0,-0.1266637101443791,0.1266637101443791,0.1266637101443791,1,clean,ttn,test
303,0,0,-0.06298531574676523,0.06298531574676523,0.06298531574676523,1,clean,ttn,test
304,1,1,0.5667252305895989,0.5667252305895989,0.5667252305895989,1,clean,ttn,test
305,0,0,-0.07243622980812768,0.07243622980812768,0.07243622980812768,1,clean,ttn,test
306,0,0,-0.3952349743271048,0.3952349743271048,0.3952349743271048,1,clean,ttn,test
