sample_idx,y_true,y_pred,raw_output,certainty_factor,confidence,correct,label,arch,split
45,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
46,0,0,-0.30937856405953373,0.30937856405953373,0.30937856405953373,1,clean,simple,test
47,1,1,0.16287766424325,0.16287766424325,0.16287766424325,1,clean,simple,test
48,0,0,-0.5712385225974563,0.5712385225974563,0.5712385225974563,1,clean,simple,test
49,0,1,0.32518203174141425,-0.32518203174141425,0.32518203174141425,0,clean,simple,test
50,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
51,1,1,0.38594162671710286,0.38594162671710286,0.38594162671710286,1,clean,simple,test
52,1,1,0.15181666337813549,0.15181666337813549,0.15181666337813549,1,clean,simple,test
53,1,1,0.32379368351045806,0.32379368351045806,0.32379368351045806,1,clean,simple,test
54,1,1,0.08908569015746884,0.08908569015746884,0.08908569015746884,1,clean,simple,test
55,1,1,0.4034016368212721,0.4034016368212721,0.4034016368212721,1,clean,simple,test
56,0,0,-0.6097724110196632,0.6097724110196632,0.6097724110196632,1,clean,simple,test
57,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
58,0,0,-0.17350740752595376,0.17350740752595376,0.17350740752595376,1,clean,simple,test
59,1,0,-0.19885885894834363,-0.19885885894834363,0.19885885894834363,0,clean,simple,test
60,1,1,0.28648076034446734,0.28648076034446734,0.28648076034446734,1,clean,simple,test
61,1,1,0.3994871048193952,0.3994871048193952,0.3994871048193952,1,clean,simple,test
62,0,0,-0.3907023395001578,0.3907023395001578,0.3907023395001578,1,clean,simple,test
63,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
64,1,1,0.3551250146180887,0.3551250146180887,0.3551250146180887,1,clean,simple,test
65,1,1,0.27763434381718255,0.27763434381718255,0.27763434381718255,1,clean,simple,test
66,0,1,0.3146035638633943,-0.3146035638633943,0.3146035638633943,0,clean,simple,test
67,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
68,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
69,1,1,0.3345231520863693,0.3345231520863693,0.3345231520863693,1,clean,simple,test
70,0,0,-0.24401156861517498,0.24401156861517498,0.24401156861517498,1,clean,simple,test
71,0,1,0.08756989215126142,-0.08756989215126142,0.08756989215126142,0,clean,simple,test
72,1,1,0.2800895336926665,0.2800895336926665,0.2800895336926665,1,clean,simple,test
73,0,1,0.32518203174141425,-0.32518203174141425,0.32518203174141425,0,clean,simple,test
74,0,0,-0.3907023395001578,0.3907023395001578,0.3907023395001578,1,clean,simple,test
75,0,0,-0.5980018638032374,0.5980018638032374,0.5980018638032374,1,clean,simple,test
76,1,1,0.3911495826703095,0.3911495826703095,0.3911495826703095,1,clean,simple,test
77,0,0,-0.31997116386249286,0.31997116386249286,0.31997116386249286,1,clean,simple,test
78,1,0,-0.05283217914193313,-0.05283217914193313,0.05283217914193313,0,clean,simple,test
79,0,0,-0.41827146925061254,0.41827146925061254,0.41827146925061254,1,clean,simple,test
80,0,0,-0.6107265221325258,0.6107265221325258,0.6107265221325258,1,clean,simple,test
81,0,0,-0.5155789749653644,0.5155789749653644,0.5155789749653644,1,clean,simple,test
82,1,1,0.3859416267171028,0.3859416267171028,0.3859416267171028,1,clean,simple,test
83,0,1,0.32518203174141425,-0.32518203174141425,0.32518203174141425,0,clean,simple,test
84,0,0,-0.5583274603010846,0.5583274603010846,0.5583274603010846,1,clean,simple,test
85,0,0,-0.6095862476411946,0.6095862476411946,0.6095862476411946,1,clean,simple,test
86,1,1,0.327723808929743,0.327723808929743,0.327723808929743,1,clean,simple,test
87,1,1,0.4761685276730804,0.4761685276730804,0.4761685276730804,1,clean,simple,test
88,1,0,-0.5273870923333018,-0.5273870923333018,0.5273870923333018,0,clean,simple,test
89,1,1,0.41402965283212023,0.41402965283212023,0.41402965283212023,1,clean,simple,test
90,1,0,-0.5713711896596588,-0.5713711896596588,0.5713711896596588,0,clean,simple,test
91,0,0,-0.47308342205021037,0.47308342205021037,0.47308342205021037,1,clean,simple,test
92,1,1,0.18091344370119572,0.18091344370119572,0.18091344370119572,1,clean,simple,test
93,0,1,0.08756989215126142,-0.08756989215126142,0.08756989215126142,0,clean,simple,test
94,0,1,0.13568409095824338,-0.13568409095824338,0.13568409095824338,0,clean,simple,test
95,1,0,-0.07030313007185902,-0.07030313007185902,0.07030313007185902,0,clean,simple,test
96,1,1,0.22435837593912072,0.22435837593912072,0.22435837593912072,1,clean,simple,test
97,1,1,0.3739721532735631,0.3739721532735631,0.3739721532735631,1,clean,simple,test
98,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
99,1,1,0.38594162671710286,0.38594162671710286,0.38594162671710286,1,clean,simple,test
100,0,0,-0.5880931236756576,0.5880931236756576,0.5880931236756576,1,clean,simple,test
101,1,1,0.33279603063368957,0.33279603063368957,0.33279603063368957,1,clean,simple,test
102,0,1,0.3197977919366098,-0.3197977919366098,0.3197977919366098,0,clean,simple,test
103,1,1,0.3167766168749959,0.3167766168749959,0.3167766168749959,1,clean,simple,test
104,1,1,0.2516695641171144,0.2516695641171144,0.2516695641171144,1,clean,simple,test
105,1,0,-0.48728230331629163,-0.48728230331629163,0.48728230331629163,0,clean,simple,test
106,1,1,0.3859416267171028,0.3859416267171028,0.3859416267171028,1,clean,simple,test
107,1,1,0.272234890874256,0.272234890874256,0.272234890874256,1,clean,simple,test
108,0,1,0.23861787080117322,-0.23861787080117322,0.23861787080117322,0,clean,simple,test
109,1,0,-0.15697624214591913,-0.15697624214591913,0.15697624214591913,0,clean,simple,test
110,1,0,-0.49693156697395197,-0.49693156697395197,0.49693156697395197,0,clean,simple,test
111,0,0,-0.10918781975125234,0.10918781975125234,0.10918781975125234,1,clean,simple,test
112,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
113,1,0,-0.5089545342802633,-0.5089545342802633,0.5089545342802633,0,clean,simple,test
114,0,0,-0.5336297062878934,0.5336297062878934,0.5336297062878934,1,clean,simple,test
115,1,0,-0.07977301851983032,-0.07977301851983032,0.07977301851983032,0,clean,simple,test
116,1,0,-0.5284208224102565,-0.5284208224102565,0.5284208224102565,0,clean,simple,test
117,0,0,-0.41827146925061254,0.41827146925061254,0.41827146925061254,1,clean,simple,test
118,0,0,-0.5583274603010846,0.5583274603010846,0.5583274603010846,1,clean,simple,test
119,1,0,-0.19071762368023967,-0.19071762368023967,0.19071762368023967,0,clean,simple,test
120,0,1,0.32518203174141425,-0.32518203174141425,0.32518203174141425,0,clean,simple,test
121,1,1,0.3419395237476357,0.3419395237476357,0.3419395237476357,1,clean,simple,test
122,0,1,0.32258424441968087,-0.32258424441968087,0.32258424441968087,0,clean,simple,test
123,1,1,0.07993712104170114,0.07993712104170114,0.07993712104170114,1,clean,simple,test
124,0,1,0.004634195809750108,-0.004634195809750108,0.004634195809750108,0,clean,simple,test
125,0,0,-0.5378056875283423,0.5378056875283423,0.5378056875283423,1,clean,simple,test
126,1,1,0.2790046685870978,0.2790046685870978,0.2790046685870978,1,clean,simple,test
127,0,1,0.004634195809750111,-0.004634195809750111,0.004634195809750111,0,clean,simple,test
128,1,1,0.06425888066185748,0.06425888066185748,0.06425888066185748,1,clean,simple,test
129,1,1,0.31150287808493915,0.31150287808493915,0.31150287808493915,1,clean,simple,test
130,0,0,-0.04307853865782307,0.04307853865782307,0.04307853865782307,1,clean,simple,test
131,0,0,-0.383059503547973,0.383059503547973,0.383059503547973,1,clean,simple,test
132,1,1,0.3094983194591574,0.3094983194591574,0.3094983194591574,1,clean,simple,test
133,1,1,0.47337411453599987,0.47337411453599987,0.47337411453599987,1,clean,simple,test
134,0,0,-0.5155789749653643,0.5155789749653643,0.5155789749653643,1,clean,simple,test
135,0,0,-0.3199711638624928,0.3199711638624928,0.3199711638624928,1,clean,simple,test
136,0,0,-0.5718009667601816,0.5718009667601816,0.5718009667601816,1,clean,simple,test
137,1,0,-0.3037825254456389,-0.3037825254456389,0.3037825254456389,0,clean,simple,test
138,1,1,0.1797246715752971,0.1797246715752971,0.1797246715752971,1,clean,simple,test
139,0,0,-0.47842972143629936,0.47842972143629936,0.47842972143629936,1,clean,simple,test
140,0,0,-0.24843755662752862,0.24843755662752862,0.24843755662752862,1,clean,simple,test
141,1,1,0.29281552883239576,0.29281552883239576,0.29281552883239576,1,clean,simple,test
142,1,1,0.2973436667556948,0.2973436667556948,0.2973436667556948,1,clean,simple,test
143,1,1,0.10892957287216118,0.10892957287216118,0.10892957287216118,1,clean,simple,test
144,0,0,-0.5009233525545307,0.5009233525545307,0.5009233525545307,1,clean,simple,test
145,0,0,-0.0021198413497380744,0.0021198413497380744,0.0021198413497380744,1,clean,simple,test
146,1,0,-0.0869235750705476,-0.0869235750705476,0.0869235750705476,0,clean,simple,test
147,0,0,-0.42178365043228405,0.42178365043228405,0.42178365043228405,1,clean,simple,test
148,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
149,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
150,1,1,0.2789242697375196,0.2789242697375196,0.2789242697375196,1,clean,simple,test
151,0,0,-0.09251215527714296,0.09251215527714296,0.09251215527714296,1,clean,simple,test
152,0,0,-0.42996990921522543,0.42996990921522543,0.42996990921522543,1,clean,simple,test
153,0,0,-0.516223951294609,0.516223951294609,0.516223951294609,1,clean,simple,test
154,1,0,-0.10050221460913644,-0.10050221460913644,0.10050221460913644,0,clean,simple,test
155,0,1,0.24588377092418492,-0.24588377092418492,0.24588377092418492,0,clean,simple,test
156,0,0,-0.4638176842126369,0.4638176842126369,0.4638176842126369,1,clean,simple,test
157,0,0,-0.3907023395001578,0.3907023395001578,0.3907023395001578,1,clean,simple,test
158,0,0,-0.09988759857344925,0.09988759857344925,0.09988759857344925,1,clean,simple,test
159,0,0,-0.0021198413497380744,0.0021198413497380744,0.0021198413497380744,1,clean,simple,test
160,0,1,0.24588377092418492,-0.24588377092418492,0.24588377092418492,0,clean,simple,test
161,0,1,0.3146035638633942,-0.3146035638633942,0.3146035638633942,0,clean,simple,test
162,1,0,-0.15255161673525053,-0.15255161673525053,0.15255161673525053,0,clean,simple,test
163,1,1,0.1702926938033428,0.1702926938033428,0.1702926938033428,1,clean,simple,test
164,1,1,0.12300698176633684,0.12300698176633684,0.12300698176633684,1,clean,simple,test
165,1,1,0.03505380527735398,0.03505380527735398,0.03505380527735398,1,clean,simple,test
166,1,1,0.42515866559910337,0.42515866559910337,0.42515866559910337,1,clean,simple,test
167,1,1,0.3743240087837881,0.3743240087837881,0.3743240087837881,1,clean,simple,test
168,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
169,0,0,-0.13215781269332325,0.13215781269332325,0.13215781269332325,1,clean,simple,test
170,0,1,0.24588377092418492,-0.24588377092418492,0.24588377092418492,0,clean,simple,test
171,1,1,0.3891769581512055,0.3891769581512055,0.3891769581512055,1,clean,simple,test
172,0,1,0.00463419580975011,-0.00463419580975011,0.00463419580975011,0,clean,simple,test
173,1,0,-0.12648227680082974,-0.12648227680082974,0.12648227680082974,0,clean,simple,test
174,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
175,0,0,-0.5932567740405275,0.5932567740405275,0.5932567740405275,1,clean,simple,test
176,0,0,-0.25047190659292196,0.25047190659292196,0.25047190659292196,1,clean,simple,test
177,0,0,-0.4638176842126369,0.4638176842126369,0.4638176842126369,1,clean,simple,test
178,0,0,-0.5799706594249187,0.5799706594249187,0.5799706594249187,1,clean,simple,test
179,0,0,-0.602871554424967,0.602871554424967,0.602871554424967,1,clean,simple,test
180,0,0,-0.6095862476411946,0.6095862476411946,0.6095862476411946,1,clean,simple,test
181,0,1,0.31979779193660973,-0.31979779193660973,0.31979779193660973,0,clean,simple,test
182,0,0,-0.6095862476411946,0.6095862476411946,0.6095862476411946,1,clean,simple,test
183,1,1,0.33279603063368957,0.33279603063368957,0.33279603063368957,1,clean,simple,test
184,0,0,-0.17350740752595376,0.17350740752595376,0.17350740752595376,1,clean,simple,test
185,0,0,-0.46381768421263697,0.46381768421263697,0.46381768421263697,1,clean,simple,test
186,0,0,-0.5351850237626823,0.5351850237626823,0.5351850237626823,1,clean,simple,test
187,0,0,-0.47704585243419795,0.47704585243419795,0.47704585243419795,1,clean,simple,test
188,1,1,0.3115028780849391,0.3115028780849391,0.3115028780849391,1,clean,simple,test
189,0,0,-0.35039260074616957,0.35039260074616957,0.35039260074616957,1,clean,simple,test
190,0,1,0.3197977919366098,-0.3197977919366098,0.3197977919366098,0,clean,simple,test
191,1,1,0.25247747541919635,0.25247747541919635,0.25247747541919635,1,clean,simple,test
192,1,1,0.21197876694767953,0.21197876694767953,0.21197876694767953,1,clean,simple,test
193,1,1,0.36007217823020504,0.36007217823020504,0.36007217823020504,1,clean,simple,test
194,1,1,0.38594162671710286,0.38594162671710286,0.38594162671710286,1,clean,simple,test
195,1,1,0.3115028780849391,0.3115028780849391,0.3115028780849391,1,clean,simple,test
196,1,1,0.05988734538923788,0.05988734538923788,0.05988734538923788,1,clean,simple,test
197,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
198,1,0,-0.32210774649870383,-0.32210774649870383,0.32210774649870383,0,clean,simple,test
199,1,1,0.30720584750043217,0.30720584750043217,0.30720584750043217,1,clean,simple,test
200,0,0,-0.6076737306410456,0.6076737306410456,0.6076737306410456,1,clean,simple,test
201,1,0,-0.5145146296599881,-0.5145146296599881,0.5145146296599881,0,clean,simple,test
202,1,1,0.05988734538923788,0.05988734538923788,0.05988734538923788,1,clean,simple,test
203,1,1,0.38621514661185036,0.38621514661185036,0.38621514661185036,1,clean,simple,test
204,0,0,-0.3645212999601005,0.3645212999601005,0.3645212999601005,1,clean,simple,test
205,1,1,0.18416686475160426,0.18416686475160426,0.18416686475160426,1,clean,simple,test
206,0,0,-0.35039260074616957,0.35039260074616957,0.35039260074616957,1,clean,simple,test
207,0,0,-0.600869078296122,0.600869078296122,0.600869078296122,1,clean,simple,test
208,0,0,-0.04307853865782307,0.04307853865782307,0.04307853865782307,1,clean,simple,test
209,0,1,0.0875698921512614,-0.0875698921512614,0.0875698921512614,0,clean,simple,test
210,0,0,-0.3199711638624928,0.3199711638624928,0.3199711638624928,1,clean,simple,test
211,0,0,-0.516223951294609,0.516223951294609,0.516223951294609,1,clean,simple,test
212,0,0,-0.4505192265922972,0.4505192265922972,0.4505192265922972,1,clean,simple,test
213,0,0,-0.6102898903317724,0.6102898903317724,0.6102898903317724,1,clean,simple,test
214,0,1,0.3146035638633942,-0.3146035638633942,0.3146035638633942,0,clean,simple,test
215,1,0,-0.4642989736441512,-0.4642989736441512,0.4642989736441512,0,clean,simple,test
216,0,0,-0.167078360951044,0.167078360951044,0.167078360951044,1,clean,simple,test
217,1,1,0.23560483759300316,0.23560483759300316,0.23560483759300316,1,clean,simple,test
218,0,1,0.24588377092418492,-0.24588377092418492,0.24588377092418492,0,clean,simple,test
219,0,1,0.0875698921512614,-0.0875698921512614,0.0875698921512614,0,clean,simple,test
220,1,1,0.2666253777099146,0.2666253777099146,0.2666253777099146,1,clean,simple,test
221,1,1,0.24629413690223723,0.24629413690223723,0.24629413690223723,1,clean,simple,test
222,1,0,-0.0030083746982880973,-0.0030083746982880973,0.0030083746982880973,0,clean,simple,test
223,0,0,-0.49757715943292713,0.49757715943292713,0.49757715943292713,1,clean,simple,test
224,0,0,-0.6026611792509837,0.6026611792509837,0.6026611792509837,1,clean,simple,test
225,1,1,0.36007217823020504,0.36007217823020504,0.36007217823020504,1,clean,simple,test
226,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
227,1,1,0.21136285857817141,0.21136285857817141,0.21136285857817141,1,clean,simple,test
228,0,0,-0.383059503547973,0.383059503547973,0.383059503547973,1,clean,simple,test
229,0,0,-0.04307853865782307,0.04307853865782307,0.04307853865782307,1,clean,simple,test
230,0,0,-0.518778846836446,0.518778846836446,0.518778846836446,1,clean,simple,test
231,1,1,0.35271284709630574,0.35271284709630574,0.35271284709630574,1,clean,simple,test
232,0,0,-0.6095862476411946,0.6095862476411946,0.6095862476411946,1,clean,simple,test
233,1,1,0.3902779177389573,0.3902779177389573,0.3902779177389573,1,clean,simple,test
234,1,1,0.37171189397730164,0.37171189397730164,0.37171189397730164,1,clean,simple,test
235,1,1,0.3931733981018067,0.3931733981018067,0.3931733981018067,1,clean,simple,test
236,0,0,-0.35039260074616957,0.35039260074616957,0.35039260074616957,1,clean,simple,test
237,1,1,0.3055903769457896,0.3055903769457896,0.3055903769457896,1,clean,simple,test
238,1,1,0.30720584750043217,0.30720584750043217,0.30720584750043217,1,clean,simple,test
239,1,1,0.3325367252070275,0.3325367252070275,0.3325367252070275,1,clean,simple,test
240,0,0,-0.5105796620591647,0.5105796620591647,0.5105796620591647,1,clean,simple,test
241,0,1,0.13568409095824338,-0.13568409095824338,0.13568409095824338,0,clean,simple,test
242,0,1,0.3197977919366098,-0.3197977919366098,0.3197977919366098,0,clean,simple,test
243,1,0,-0.4821978101313985,-0.4821978101313985,0.4821978101313985,0,clean,simple,test
244,1,1,0.3798498087510616,0.3798498087510616,0.3798498087510616,1,clean,simple,test
245,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
246,0,1,0.3146035638633943,-0.3146035638633943,0.3146035638633943,0,clean,simple,test
247,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
248,1,1,0.4761685276730804,0.4761685276730804,0.4761685276730804,1,clean,simple,test
249,0,0,-0.6112174103662216,0.6112174103662216,0.6112174103662216,1,clean,simple,test
250,0,0,-0.4244028909909514,0.4244028909909514,0.4244028909909514,1,clean,simple,test
251,1,1,0.3947185586585086,0.3947185586585086,0.3947185586585086,1,clean,simple,test
252,1,1,0.28648076034446734,0.28648076034446734,0.28648076034446734,1,clean,simple,test
253,0,0,-0.498596044459594,0.498596044459594,0.498596044459594,1,clean,simple,test
254,0,0,-0.3733238262075144,0.3733238262075144,0.3733238262075144,1,clean,simple,test
255,1,1,0.38594162671710286,0.38594162671710286,0.38594162671710286,1,clean,simple,test
256,1,0,-0.37007895054598144,-0.37007895054598144,0.37007895054598144,0,clean,simple,test
257,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
258,0,0,-0.5155789749653643,0.5155789749653643,0.5155789749653643,1,clean,simple,test
259,1,1,0.2714718743498213,0.2714718743498213,0.2714718743498213,1,clean,simple,test
260,1,0,-0.37259532658527134,-0.37259532658527134,0.37259532658527134,0,clean,simple,test
261,1,1,0.39853869778619216,0.39853869778619216,0.39853869778619216,1,clean,simple,test
262,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
263,1,1,0.16184180735636852,0.16184180735636852,0.16184180735636852,1,clean,simple,test
264,0,0,-0.08011323098027706,0.08011323098027706,0.08011323098027706,1,clean,simple,test
265,1,1,0.2790046685870979,0.2790046685870979,0.2790046685870979,1,clean,simple,test
266,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
267,1,1,0.40004669029087436,0.40004669029087436,0.40004669029087436,1,clean,simple,test
268,0,0,-0.0021198413497380744,0.0021198413497380744,0.0021198413497380744,1,clean,simple,test
269,1,1,0.2583573859500982,0.2583573859500982,0.2583573859500982,1,clean,simple,test
270,1,0,-0.36434338460329274,-0.36434338460329274,0.36434338460329274,0,clean,simple,test
271,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
272,0,0,-0.4060416307777197,0.4060416307777197,0.4060416307777197,1,clean,simple,test
273,1,1,0.38853865093002943,0.38853865093002943,0.38853865093002943,1,clean,simple,test
274,0,0,-0.29621232156375477,0.29621232156375477,0.29621232156375477,1,clean,simple,test
275,1,1,0.3942902938759686,0.3942902938759686,0.3942902938759686,1,clean,simple,test
276,1,0,-0.47777110226561814,-0.47777110226561814,0.47777110226561814,0,clean,simple,test
277,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
278,1,1,0.031760916757536416,0.031760916757536416,0.031760916757536416,1,clean,simple,test
279,0,0,-0.5736282917219467,0.5736282917219467,0.5736282917219467,1,clean,simple,test
280,0,0,-0.6093592148481732,0.6093592148481732,0.6093592148481732,1,clean,simple,test
281,0,0,-0.539730368897009,0.539730368897009,0.539730368897009,1,clean,simple,test
282,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
283,1,1,0.34183036337920863,0.34183036337920863,0.34183036337920863,1,clean,simple,test
284,1,1,0.36311640780935245,0.36311640780935245,0.36311640780935245,1,clean,simple,test
285,0,0,-0.3907023395001578,0.3907023395001578,0.3907023395001578,1,clean,simple,test
286,1,1,0.3994871048193952,0.3994871048193952,0.3994871048193952,1,clean,simple,test
287,1,1,0.34495636011763064,0.34495636011763064,0.34495636011763064,1,clean,simple,test
288,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
289,1,1,0.4044617967888542,0.4044617967888542,0.4044617967888542,1,clean,simple,test
290,0,0,-0.35039260074616957,0.35039260074616957,0.35039260074616957,1,clean,simple,test
291,0,0,-0.5155789749653643,0.5155789749653643,0.5155789749653643,1,clean,simple,test
292,0,1,0.004634195809750111,-0.004634195809750111,0.004634195809750111,0,clean,simple,test
293,0,1,0.46110236283408856,-0.46110236283408856,0.46110236283408856,0,clean,simple,test
294,1,1,0.3621564999522581,0.3621564999522581,0.3621564999522581,1,clean,simple,test
295,0,1,0.3165688882531036,-0.3165688882531036,0.3165688882531036,0,clean,simple,test
296,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
297,1,1,0.4061683824115833,0.4061683824115833,0.4061683824115833,1,clean,simple,test
298,0,0,-0.08984939750959237,0.08984939750959237,0.08984939750959237,1,clean,simple,test
299,1,0,-0.4048102024484157,-0.4048102024484157,0.4048102024484157,0,clean,simple,test
300,0,0,-0.539730368897009,0.539730368897009,0.539730368897009,1,clean,simple,test
301,1,0,-0.4226825713783138,-0.4226825713783138,0.4226825713783138,0,clean,simple,test
302,0,0,-0.3907023395001578,0.3907023395001578,0.3907023395001578,1,clean,simple,test
303,0,0,-0.516223951294609,0.516223951294609,0.516223951294609,1,clean,simple,test
304,1,1,0.22845232735074195,0.22845232735074195,0.22845232735074195,1,clean,simple,test
305,0,0,-0.6097724110196632,0.6097724110196632,0.6097724110196632,1,clean,simple,test
306,0,1,0.32252369051623897,-0.32252369051623897,0.32252369051623897,0,clean,simple,test
307,0,0,-0.3199711638624928,0.3199711638624928,0.3199711638624928,1,clean,simple,test
308,0,1,0.3251820317414143,-0.3251820317414143,0.3251820317414143,0,clean,simple,test
309,1,1,0.3419395237476357,0.3419395237476357,0.3419395237476357,1,clean,simple,test
310,1,0,-0.17191727334762769,-0.17191727334762769,0.17191727334762769,0,clean,simple,test
311,0,0,-0.5611970243028156,0.5611970243028156,0.5611970243028156,1,clean,simple,test
312,1,1,0.32539825697136915,0.32539825697136915,0.32539825697136915,1,clean,simple,test
313,1,0,-0.3936937736862475,-0.3936937736862475,0.3936937736862475,0,clean,simple,test
314,1,1,0.3190437283208144,0.3190437283208144,0.3190437283208144,1,clean,simple,test
315,0,0,-0.33507497188167223,0.33507497188167223,0.33507497188167223,1,clean,simple,test
316,0,0,-0.4634419914886718,0.4634419914886718,0.4634419914886718,1,clean,simple,test
317,1,1,0.3327960306336895,0.3327960306336895,0.3327960306336895,1,clean,simple,test
318,1,0,-0.448379960090596,-0.448379960090596,0.448379960090596,0,clean,simple,test
