sample_idx,y_true,y_pred,raw_output,certainty_factor,confidence,correct,label,arch,split
34,0,0,-0.9162406999061581,0.9162406999061581,0.9162406999061581,1,clean,mera,test
35,0,0,-0.9161788339181127,0.9161788339181127,0.9161788339181127,1,clean,mera,test
36,0,0,-0.9162454108052478,0.9162454108052478,0.9162454108052478,1,clean,mera,test
37,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
38,0,0,-0.4674424901836186,0.4674424901836186,0.4674424901836186,1,clean,mera,test
39,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
40,1,0,-0.9212364190688653,-0.9212364190688653,0.9212364190688653,0,clean,mera,test
41,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
42,0,0,-0.916233486054836,0.916233486054836,0.916233486054836,1,clean,mera,test
43,1,1,0.3572035662968137,0.3572035662968137,0.3572035662968137,1,clean,mera,test
44,1,0,-0.6982926965155667,-0.6982926965155667,0.6982926965155667,0,clean,mera,test
45,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
46,0,0,-0.4674392234845865,0.4674392234845865,0.4674392234845865,1,clean,mera,test
47,1,0,-0.46800093671774984,-0.46800093671774984,0.46800093671774984,0,clean,mera,test
48,0,0,-0.9162415358220592,0.9162415358220592,0.9162415358220592,1,clean,mera,test
49,0,1,0.9573790737421606,-0.9573790737421606,0.9573790737421606,0,clean,mera,test
50,1,1,0.9568616242684639,0.9568616242684639,0.9568616242684639,1,clean,mera,test
51,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
52,1,0,-0.4678631635618703,-0.4678631635618703,0.4678631635618703,0,clean,mera,test
53,1,1,0.3347580321937881,0.3347580321937881,0.3347580321937881,1,clean,mera,test
54,1,1,0.33404487813156336,0.33404487813156336,0.33404487813156336,1,clean,mera,test
55,1,1,0.936472656145243,0.936472656145243,0.936472656145243,1,clean,mera,test
56,0,0,-0.9162242840884565,0.9162242840884565,0.9162242840884565,1,clean,mera,test
57,1,1,0.9568616242684639,0.9568616242684639,0.9568616242684639,1,clean,mera,test
58,0,0,-0.4675185675130917,0.4675185675130917,0.4675185675130917,1,clean,mera,test
59,1,0,-0.9212394366051949,-0.9212394366051949,0.9212394366051949,0,clean,mera,test
60,1,0,-0.4682895129070127,-0.4682895129070127,0.4682895129070127,0,clean,mera,test
61,1,1,0.3351051168142193,0.3351051168142193,0.3351051168142193,1,clean,mera,test
62,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
63,0,1,0.9573790737421606,-0.9573790737421606,0.9573790737421606,0,clean,mera,test
64,1,1,0.29462551889001676,0.29462551889001676,0.29462551889001676,1,clean,mera,test
65,1,0,-0.2408596272789156,-0.2408596272789156,0.2408596272789156,0,clean,mera,test
66,0,1,0.9569738625956768,-0.9569738625956768,0.9569738625956768,0,clean,mera,test
67,0,1,0.9573790737421606,-0.9573790737421606,0.9573790737421606,0,clean,mera,test
68,1,1,0.9568616242684639,0.9568616242684639,0.9568616242684639,1,clean,mera,test
69,1,1,0.35743735033025603,0.35743735033025603,0.35743735033025603,1,clean,mera,test
70,0,0,-0.4674539469520168,0.4674539469520168,0.4674539469520168,1,clean,mera,test
71,0,0,-0.4693322152775922,0.4693322152775922,0.4693322152775922,1,clean,mera,test
72,1,0,-0.4682956100093584,-0.4682956100093584,0.4682956100093584,0,clean,mera,test
73,0,1,0.9573790737421606,-0.9573790737421606,0.9573790737421606,0,clean,mera,test
74,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
75,0,0,-0.9162180128997754,0.9162180128997754,0.9162180128997754,1,clean,mera,test
76,1,1,0.9788756356058195,0.9788756356058195,0.9788756356058195,1,clean,mera,test
77,0,0,-0.4674424901836186,0.4674424901836186,0.4674424901836186,1,clean,mera,test
78,1,0,-0.4676119451822827,-0.4676119451822827,0.4676119451822827,0,clean,mera,test
79,0,0,-0.9162294903207958,0.9162294903207958,0.9162294903207958,1,clean,mera,test
80,0,0,-0.9162281069058859,0.9162281069058859,0.9162281069058859,1,clean,mera,test
81,0,0,-0.9132461328053915,0.9132461328053915,0.9132461328053915,1,clean,mera,test
82,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
83,0,1,0.9573790737421606,-0.9573790737421606,0.9573790737421606,0,clean,mera,test
84,0,0,-0.9161952493092291,0.9161952493092291,0.9161952493092291,1,clean,mera,test
85,0,0,-0.9162271169410252,0.9162271169410252,0.9162271169410252,1,clean,mera,test
86,1,1,0.35744156975142305,0.35744156975142305,0.35744156975142305,1,clean,mera,test
87,1,1,0.357034836739108,0.357034836739108,0.357034836739108,1,clean,mera,test
88,1,0,-0.9162322885845512,-0.9162322885845512,0.9162322885845512,0,clean,mera,test
89,1,1,0.33356038266049526,0.33356038266049526,0.33356038266049526,1,clean,mera,test
90,1,0,-0.9162209268742153,-0.9162209268742153,0.9162209268742153,0,clean,mera,test
91,0,0,-0.9162544068196692,0.9162544068196692,0.9162544068196692,1,clean,mera,test
92,1,0,-0.7472453203656382,-0.7472453203656382,0.7472453203656382,0,clean,mera,test
93,0,0,-0.4693322152775922,0.4693322152775922,0.4693322152775922,1,clean,mera,test
94,0,0,-0.46809202240309317,0.46809202240309317,0.46809202240309317,1,clean,mera,test
95,1,0,-0.9212307164052251,-0.9212307164052251,0.9212307164052251,0,clean,mera,test
96,1,1,0.3191334503767569,0.3191334503767569,0.3191334503767569,1,clean,mera,test
97,1,1,0.3355444927394071,0.3355444927394071,0.3355444927394071,1,clean,mera,test
98,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
99,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
100,0,0,-0.9162119306723102,0.9162119306723102,0.9162119306723102,1,clean,mera,test
101,1,1,0.9568616242684639,0.9568616242684639,0.9568616242684639,1,clean,mera,test
102,0,1,0.9584763670047578,-0.9584763670047578,0.9584763670047578,0,clean,mera,test
103,1,1,0.3572035662968137,0.3572035662968137,0.3572035662968137,1,clean,mera,test
104,1,1,0.3574504994550268,0.3574504994550268,0.3574504994550268,1,clean,mera,test
105,1,0,-0.9212231414929644,-0.9212231414929644,0.9212231414929644,0,clean,mera,test
106,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
107,1,1,0.33475258361581406,0.33475258361581406,0.33475258361581406,1,clean,mera,test
108,0,0,-0.6607616378603134,0.6607616378603134,0.6607616378603134,1,clean,mera,test
109,1,0,-0.9212311897648464,-0.9212311897648464,0.9212311897648464,0,clean,mera,test
110,1,0,-0.9212283601581106,-0.9212283601581106,0.9212283601581106,0,clean,mera,test
111,0,0,-0.9212151001291776,0.9212151001291776,0.9212151001291776,1,clean,mera,test
112,1,1,0.9574732510049813,0.9574732510049813,0.9574732510049813,1,clean,mera,test
113,1,0,-0.9162295831668836,-0.9162295831668836,0.9162295831668836,0,clean,mera,test
114,0,0,-0.6512290884866416,0.6512290884866416,0.6512290884866416,1,clean,mera,test
115,1,0,-0.9162048558163205,-0.9162048558163205,0.9162048558163205,0,clean,mera,test
116,1,0,-0.9162319295842433,-0.9162319295842433,0.9162319295842433,0,clean,mera,test
117,0,0,-0.9162294903207957,0.9162294903207957,0.9162294903207957,1,clean,mera,test
118,0,0,-0.9161952493092292,0.9161952493092292,0.9161952493092292,1,clean,mera,test
119,1,0,-0.6512621429266556,-0.6512621429266556,0.6512621429266556,0,clean,mera,test
120,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
121,1,1,0.9570294512603659,0.9570294512603659,0.9570294512603659,1,clean,mera,test
122,0,1,0.9582458802123803,-0.9582458802123803,0.9582458802123803,0,clean,mera,test
123,1,0,-0.4692822183165175,-0.4692822183165175,0.4692822183165175,0,clean,mera,test
124,0,0,-0.46776606233059415,0.46776606233059415,0.46776606233059415,1,clean,mera,test
125,0,0,-0.6512290884866413,0.6512290884866413,0.6512290884866413,1,clean,mera,test
126,1,1,0.9006812974129597,0.9006812974129597,0.9006812974129597,1,clean,mera,test
127,0,0,-0.46776606233059415,0.46776606233059415,0.46776606233059415,1,clean,mera,test
128,1,0,-0.46778971734198105,-0.46778971734198105,0.46778971734198105,0,clean,mera,test
129,1,1,0.9565145970104157,0.9565145970104157,0.9565145970104157,1,clean,mera,test
130,0,0,-0.9162200864097338,0.9162200864097338,0.9162200864097338,1,clean,mera,test
131,0,0,-0.4674324625879102,0.4674324625879102,0.4674324625879102,1,clean,mera,test
132,1,1,0.33516345757842086,0.33516345757842086,0.33516345757842086,1,clean,mera,test
133,1,1,0.35656400032195723,0.35656400032195723,0.35656400032195723,1,clean,mera,test
134,0,0,-0.9132461328053915,0.9132461328053915,0.9132461328053915,1,clean,mera,test
135,0,0,-0.4674424901836186,0.4674424901836186,0.4674424901836186,1,clean,mera,test
136,0,0,-0.9162406999061581,0.9162406999061581,0.9162406999061581,1,clean,mera,test
137,1,0,-0.9212389273570383,-0.9212389273570383,0.9212389273570383,0,clean,mera,test
138,1,0,-0.46816015886862233,-0.46816015886862233,0.46816015886862233,0,clean,mera,test
139,0,0,-0.9162276833913208,0.9162276833913208,0.9162276833913208,1,clean,mera,test
140,0,0,-0.9162409127205171,0.9162409127205171,0.9162409127205171,1,clean,mera,test
141,1,1,0.3355098629424261,0.3355098629424261,0.3355098629424261,1,clean,mera,test
142,1,1,0.35759309746169043,0.35759309746169043,0.35759309746169043,1,clean,mera,test
143,1,0,-0.4679780633864504,-0.4679780633864504,0.4679780633864504,0,clean,mera,test
144,0,0,-0.9132455197585311,0.9132455197585311,0.9132455197585311,1,clean,mera,test
145,0,0,-0.9161595908625347,0.9161595908625347,0.9161595908625347,1,clean,mera,test
146,1,0,-0.92122366523296,-0.92122366523296,0.92122366523296,0,clean,mera,test
147,0,0,-0.9162344693416792,0.9162344693416792,0.9162344693416792,1,clean,mera,test
148,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
149,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
150,1,1,0.7190866829062895,0.7190866829062895,0.7190866829062895,1,clean,mera,test
151,0,0,-0.9212029657675537,0.9212029657675537,0.9212029657675537,1,clean,mera,test
152,0,0,-0.9247326634394972,0.9247326634394972,0.9247326634394972,1,clean,mera,test
153,0,0,-0.916226742638082,0.916226742638082,0.916226742638082,1,clean,mera,test
154,1,0,-0.9212166769613273,-0.9212166769613273,0.9212166769613273,0,clean,mera,test
155,0,0,-0.46825860812991427,0.46825860812991427,0.46825860812991427,1,clean,mera,test
156,0,0,-0.46747721416361243,0.46747721416361243,0.46747721416361243,1,clean,mera,test
157,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
158,0,0,-0.9161571468749137,0.9161571468749137,0.9161571468749137,1,clean,mera,test
159,0,0,-0.9161595908625347,0.9161595908625347,0.9161595908625347,1,clean,mera,test
160,0,0,-0.46825860812991427,0.46825860812991427,0.46825860812991427,1,clean,mera,test
161,0,1,0.9569738625956767,-0.9569738625956767,0.9569738625956767,0,clean,mera,test
162,1,0,-0.9212087207654807,-0.9212087207654807,0.9212087207654807,0,clean,mera,test
163,1,1,0.3340405885761087,0.3340405885761087,0.3340405885761087,1,clean,mera,test
164,1,1,0.3566547146930192,0.3566547146930192,0.3566547146930192,1,clean,mera,test
165,1,1,0.3262133650753823,0.3262133650753823,0.3262133650753823,1,clean,mera,test
166,1,1,0.35738776169348435,0.35738776169348435,0.35738776169348435,1,clean,mera,test
167,1,1,0.9627765955719251,0.9627765955719251,0.9627765955719251,1,clean,mera,test
168,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
169,0,0,-0.9212358012316701,0.9212358012316701,0.9212358012316701,1,clean,mera,test
170,0,0,-0.46825860812991427,0.46825860812991427,0.46825860812991427,1,clean,mera,test
171,1,1,0.6063627976478942,0.6063627976478942,0.6063627976478942,1,clean,mera,test
172,0,0,-0.46776606233059415,0.46776606233059415,0.46776606233059415,1,clean,mera,test
173,1,0,-0.9212357255842453,-0.9212357255842453,0.9212357255842453,0,clean,mera,test
174,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
175,0,0,-0.9162369802284618,0.9162369802284618,0.9162369802284618,1,clean,mera,test
176,0,0,-0.4674567480302313,0.4674567480302313,0.4674567480302313,1,clean,mera,test
177,0,0,-0.46747721416361243,0.46747721416361243,0.46747721416361243,1,clean,mera,test
178,0,0,-0.916239826858922,0.916239826858922,0.916239826858922,1,clean,mera,test
179,0,0,-0.9162324121065298,0.9162324121065298,0.9162324121065298,1,clean,mera,test
180,0,0,-0.9162271169410251,0.9162271169410251,0.9162271169410251,1,clean,mera,test
181,0,1,0.9584763670047578,-0.9584763670047578,0.9584763670047578,0,clean,mera,test
182,0,0,-0.9162271169410251,0.9162271169410251,0.9162271169410251,1,clean,mera,test
183,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
184,0,0,-0.4675185675130916,0.4675185675130916,0.4675185675130916,1,clean,mera,test
185,0,0,-0.46747721416361243,0.46747721416361243,0.46747721416361243,1,clean,mera,test
186,0,0,-0.9136831730556594,0.9136831730556594,0.9136831730556594,1,clean,mera,test
187,0,0,-0.9162559749402435,0.9162559749402435,0.9162559749402435,1,clean,mera,test
188,1,1,0.9565145970104157,0.9565145970104157,0.9565145970104157,1,clean,mera,test
189,0,0,-0.9162588437093847,0.9162588437093847,0.9162588437093847,1,clean,mera,test
190,0,1,0.9584763670047578,-0.9584763670047578,0.9584763670047578,0,clean,mera,test
191,1,0,-0.4689924855851044,-0.4689924855851044,0.4689924855851044,0,clean,mera,test
192,1,1,0.3573606487551412,0.3573606487551412,0.3573606487551412,1,clean,mera,test
193,1,1,0.9527710039468497,0.9527710039468497,0.9527710039468497,1,clean,mera,test
194,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
195,1,1,0.9565145970104157,0.9565145970104157,0.9565145970104157,1,clean,mera,test
196,1,0,-0.4677566844309166,-0.4677566844309166,0.4677566844309166,0,clean,mera,test
197,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
198,1,0,-0.9212078259317958,-0.9212078259317958,0.9212078259317958,0,clean,mera,test
199,1,1,0.9564502844044964,0.9564502844044964,0.9564502844044964,1,clean,mera,test
200,0,0,-0.9162253080332937,0.9162253080332937,0.9162253080332937,1,clean,mera,test
201,1,0,-0.9212343056298725,-0.9212343056298725,0.9212343056298725,0,clean,mera,test
202,1,0,-0.4677566844309166,-0.4677566844309166,0.4677566844309166,0,clean,mera,test
203,1,1,0.35687993126517575,0.35687993126517575,0.35687993126517575,1,clean,mera,test
204,0,0,-0.9212138627102374,0.9212138627102374,0.9212138627102374,1,clean,mera,test
205,1,1,0.3189070760461402,0.3189070760461402,0.3189070760461402,1,clean,mera,test
206,0,0,-0.9162588437093847,0.9162588437093847,0.9162588437093847,1,clean,mera,test
207,0,0,-0.9162202898218228,0.9162202898218228,0.9162202898218228,1,clean,mera,test
208,0,0,-0.9162200864097338,0.9162200864097338,0.9162200864097338,1,clean,mera,test
209,0,0,-0.4693322152775922,0.4693322152775922,0.4693322152775922,1,clean,mera,test
210,0,0,-0.4674424901836186,0.4674424901836186,0.4674424901836186,1,clean,mera,test
211,0,0,-0.916226742638082,0.916226742638082,0.916226742638082,1,clean,mera,test
212,0,0,-0.9212798958506244,0.9212798958506244,0.9212798958506244,1,clean,mera,test
213,0,0,-0.9162290645103751,0.9162290645103751,0.9162290645103751,1,clean,mera,test
214,0,1,0.9569738625956767,-0.9569738625956767,0.9569738625956767,0,clean,mera,test
215,1,0,-0.9136822990430612,-0.9136822990430612,0.9136822990430612,0,clean,mera,test
216,0,0,-0.4675155370409549,0.4675155370409549,0.4675155370409549,1,clean,mera,test
217,1,1,0.3349497374744015,0.3349497374744015,0.3349497374744015,1,clean,mera,test
218,0,0,-0.46825860812991427,0.46825860812991427,0.46825860812991427,1,clean,mera,test
219,0,0,-0.4693322152775922,0.4693322152775922,0.4693322152775922,1,clean,mera,test
220,1,1,0.3575817159356499,0.3575817159356499,0.3575817159356499,1,clean,mera,test
221,1,0,-0.4682248157915344,-0.4682248157915344,0.4682248157915344,0,clean,mera,test
222,1,1,0.3333439685810824,0.3333439685810824,0.3333439685810824,1,clean,mera,test
223,0,0,-0.9161702532459164,0.9161702532459164,0.9161702532459164,1,clean,mera,test
224,0,0,-0.9162213309629808,0.9162213309629808,0.9162213309629808,1,clean,mera,test
225,1,1,0.9527710039468497,0.9527710039468497,0.9527710039468497,1,clean,mera,test
226,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
227,1,1,0.3729459553076748,0.3729459553076748,0.3729459553076748,1,clean,mera,test
228,0,0,-0.4674324625879102,0.4674324625879102,0.4674324625879102,1,clean,mera,test
229,0,0,-0.9162200864097338,0.9162200864097338,0.9162200864097338,1,clean,mera,test
230,0,0,-0.9162292891651858,0.9162292891651858,0.9162292891651858,1,clean,mera,test
231,1,1,0.357483744582774,0.357483744582774,0.357483744582774,1,clean,mera,test
232,0,0,-0.9162271169410251,0.9162271169410251,0.9162271169410251,1,clean,mera,test
233,1,1,0.979124927631464,0.979124927631464,0.979124927631464,1,clean,mera,test
234,1,1,0.9583794905861364,0.9583794905861364,0.9583794905861364,1,clean,mera,test
235,1,1,0.6521705324112547,0.6521705324112547,0.6521705324112547,1,clean,mera,test
236,0,0,-0.9162588437093847,0.9162588437093847,0.9162588437093847,1,clean,mera,test
237,1,0,-0.06386272396818499,-0.06386272396818499,0.06386272396818499,0,clean,mera,test
238,1,1,0.9564502844044964,0.9564502844044964,0.9564502844044964,1,clean,mera,test
239,1,1,0.9585094603050155,0.9585094603050155,0.9585094603050155,1,clean,mera,test
240,0,0,-0.9132456413558386,0.9132456413558386,0.9132456413558386,1,clean,mera,test
241,0,0,-0.4680920224030931,0.4680920224030931,0.4680920224030931,1,clean,mera,test
242,0,1,0.9584763670047578,-0.9584763670047578,0.9584763670047578,0,clean,mera,test
243,1,0,-0.921226815670977,-0.921226815670977,0.921226815670977,0,clean,mera,test
244,1,1,0.9718855576907637,0.9718855576907637,0.9718855576907637,1,clean,mera,test
245,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
246,0,1,0.9569738625956767,-0.9569738625956767,0.9569738625956767,0,clean,mera,test
247,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
248,1,1,0.35703483673910796,0.35703483673910796,0.35703483673910796,1,clean,mera,test
249,0,0,-0.9162252978435228,0.9162252978435228,0.9162252978435228,1,clean,mera,test
250,0,0,-0.916238950192967,0.916238950192967,0.916238950192967,1,clean,mera,test
251,1,1,0.6710673154957452,0.6710673154957452,0.6710673154957452,1,clean,mera,test
252,1,0,-0.4682895129070126,-0.4682895129070126,0.4682895129070126,0,clean,mera,test
253,0,0,-0.9132455193003014,0.9132455193003014,0.9132455193003014,1,clean,mera,test
254,0,0,-0.9162474796216087,0.9162474796216087,0.9162474796216087,1,clean,mera,test
255,1,1,0.3568799312651758,0.3568799312651758,0.3568799312651758,1,clean,mera,test
256,1,0,-0.9212189660685324,-0.9212189660685324,0.9212189660685324,0,clean,mera,test
257,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
258,0,0,-0.9132461328053915,0.9132461328053915,0.9132461328053915,1,clean,mera,test
259,1,0,-0.2779362751968508,-0.2779362751968508,0.2779362751968508,0,clean,mera,test
260,1,0,-0.9212185919707914,-0.9212185919707914,0.9212185919707914,0,clean,mera,test
261,1,1,0.7220688913583431,0.7220688913583431,0.7220688913583431,1,clean,mera,test
262,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
263,1,0,-0.8257571854865088,-0.8257571854865088,0.8257571854865088,0,clean,mera,test
264,0,1,0.3256033889836833,-0.3256033889836833,0.3256033889836833,0,clean,mera,test
265,1,1,0.9006812974129597,0.9006812974129597,0.9006812974129597,1,clean,mera,test
266,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
267,1,1,0.7447118666186492,0.7447118666186492,0.7447118666186492,1,clean,mera,test
268,0,0,-0.9161595908625347,0.9161595908625347,0.9161595908625347,1,clean,mera,test
269,1,1,0.3573299991460594,0.3573299991460594,0.3573299991460594,1,clean,mera,test
270,1,0,-0.9212189727977973,-0.9212189727977973,0.9212189727977973,0,clean,mera,test
271,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
272,0,0,-0.9247813484287222,0.9247813484287222,0.9247813484287222,1,clean,mera,test
273,1,1,0.7164162932513951,0.7164162932513951,0.7164162932513951,1,clean,mera,test
274,0,0,-0.9162563639353226,0.9162563639353226,0.9162563639353226,1,clean,mera,test
275,1,1,0.3352396340398902,0.3352396340398902,0.3352396340398902,1,clean,mera,test
276,1,0,-0.9161843014101523,-0.9161843014101523,0.9161843014101523,0,clean,mera,test
277,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
278,1,1,0.3332911877591209,0.3332911877591209,0.3332911877591209,1,clean,mera,test
279,0,0,-0.9162056197407324,0.9162056197407324,0.9162056197407324,1,clean,mera,test
280,0,0,-0.916222291446174,0.916222291446174,0.916222291446174,1,clean,mera,test
281,0,0,-0.9136830672828493,0.9136830672828493,0.9136830672828493,1,clean,mera,test
282,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
283,1,1,0.19121105668757632,0.19121105668757632,0.19121105668757632,1,clean,mera,test
284,1,1,0.35646219289635644,0.35646219289635644,0.35646219289635644,1,clean,mera,test
285,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
286,1,1,0.3351051168142193,0.3351051168142193,0.3351051168142193,1,clean,mera,test
287,1,1,0.9613127450694349,0.9613127450694349,0.9613127450694349,1,clean,mera,test
288,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
289,1,1,0.920214924096707,0.920214924096707,0.920214924096707,1,clean,mera,test
290,0,0,-0.9162588437093846,0.9162588437093846,0.9162588437093846,1,clean,mera,test
291,0,0,-0.9132461328053914,0.9132461328053914,0.9132461328053914,1,clean,mera,test
292,0,0,-0.46776606233059415,0.46776606233059415,0.46776606233059415,1,clean,mera,test
293,0,1,0.5469554102913883,-0.5469554102913883,0.5469554102913883,0,clean,mera,test
294,1,1,0.9574732510049812,0.9574732510049812,0.9574732510049812,1,clean,mera,test
295,0,1,0.957030694512474,-0.957030694512474,0.957030694512474,0,clean,mera,test
296,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
297,1,1,0.33486055207667953,0.33486055207667953,0.33486055207667953,1,clean,mera,test
298,0,0,-0.9212019628926946,0.9212019628926946,0.9212019628926946,1,clean,mera,test
299,1,0,-0.9212216818089883,-0.9212216818089883,0.9212216818089883,0,clean,mera,test
300,0,0,-0.9136830672828493,0.9136830672828493,0.9136830672828493,1,clean,mera,test
301,1,0,-0.9212243162518993,-0.9212243162518993,0.9212243162518993,0,clean,mera,test
302,0,0,-0.9212134941248395,0.9212134941248395,0.9212134941248395,1,clean,mera,test
303,0,0,-0.916226742638082,0.916226742638082,0.916226742638082,1,clean,mera,test
304,1,0,-0.5187470104417987,-0.5187470104417987,0.5187470104417987,0,clean,mera,test
305,0,0,-0.9162242840884565,0.9162242840884565,0.9162242840884565,1,clean,mera,test
306,0,1,0.9582037822426139,-0.9582037822426139,0.9582037822426139,0,clean,mera,test
307,0,0,-0.4674424901836186,0.4674424901836186,0.4674424901836186,1,clean,mera,test
308,0,1,0.9573790737421607,-0.9573790737421607,0.9573790737421607,0,clean,mera,test
309,1,1,0.9570294512603659,0.9570294512603659,0.9570294512603659,1,clean,mera,test
310,1,0,-0.6512869090084745,-0.6512869090084745,0.6512869090084745,0,clean,mera,test
311,0,0,-0.9161983066966461,0.9161983066966461,0.9161983066966461,1,clean,mera,test
312,1,1,0.3571030492529781,0.3571030492529781,0.3571030492529781,1,clean,mera,test
313,1,0,-0.9162145128527548,-0.9162145128527548,0.9162145128527548,0,clean,mera,test
314,1,1,0.33501855235083633,0.33501855235083633,0.33501855235083633,1,clean,mera,test
315,0,0,-0.46742596202018016,0.46742596202018016,0.46742596202018016,1,clean,mera,test
316,0,0,-0.9162551438670125,0.9162551438670125,0.9162551438670125,1,clean,mera,test
317,1,1,0.9568616242684638,0.9568616242684638,0.9568616242684638,1,clean,mera,test
